academic_year,course,cap_round,institute_code,choice_code,sanctioned_intake,ms_seats,ai_seats,minority_seats,ews_seats,tfws_seats
2023-24,B.E/B.Tech,Round I,06289,0628999510,180,117,,,,
2023-24,B.E/B.Tech,Round I,06317,0631719110,60,51,,,,
2023-24,B.E/B.Tech,Round I,06317,0631724210,180,117,,,,
2023-24,B.E/B.Tech,Round I,06317,0631729310,60,48,,,,
2023-24,B.E/B.Tech,Round I,06317,0631761210,60,51,,,,
2023-24,B.E/B.Tech,Round I,06317,0631762410,60,48,,,,
2023-24,B.E/B.Tech,Round I,06317,0631784410,120,78,,,,
2023-24,B.E/B.Tech,Round I,06317,0631791610,60,48,,,,
2023-24,B.E/B.Tech,Round I,06317,0631799510,60,39,,,,
2023-24,B.E/B.Tech,Round I,06780,0678091210,60,51,,,,
2023-24,B.E/B.Tech,Round I,02021,0202150310,10,10,,,,
2023-24,B.E/B.Tech,Round I,02021,0202181610,12,12,,,,
2023-24,B.E/B.Tech,Round I,02111,0211119110,30,8,,,,
2023-24,B.E/B.Tech,Round I,02111,0211124210,30,8,,,,
2023-24,B.E/B.Tech,Round I,02111,0211129310,30,8,,,,
2023-24,B.E/B.Tech,Round I,02111,0211161210,30,8,,,,
2023-24,B.E/B.Tech,Round I,02137,0213719110,90,76,,,,
2023-24,B.E/B.Tech,Round I,02137,0213724210,30,25,,,,
2023-24,B.E/B.Tech,Round I,02137,0213729710,30,25,,,,
2023-24,B.E/B.Tech,Round I,02137,0213761210,60,51,,,,
2023-24,B.E/B.Tech,Round I,02146,0214619110,30,25,,,,
2023-24,B.E/B.Tech,Round I,02146,0214629710,30,25,,,,
2023-24,B.E/B.Tech,Round I,02146,0214661210,30,25,,,,
2023-24,B.E/B.Tech,Round I,02516,0251619110,30,25,,,,
2023-24,B.E/B.Tech,Round I,02516,0251624210,120,78,,,,
2023-24,B.E/B.Tech,Round I,02516,0251629710,30,25,,,,
2023-24,B.E/B.Tech,Round I,02516,0251661210,30,25,,,,
2023-24,B.E/B.Tech,Round I,02516,0251692110,60,39,,,,
2023-24,B.E/B.Tech,Round I,01012,0101219110,60,60,,,,
2023-24,B.E/B.Tech,Round I,01012,0101224510,60,60,,,,
2023-24,B.E/B.Tech,Round I,01012,0101229310,60,60,,,,
2023-24,B.E/B.Tech,Round I,01012,0101237210,60,60,,,,
2023-24,B.E/B.Tech,Round I,01012,0101261210,60,60,,,,
2023-24,B.E/B.Tech,Round I,02112,0211219110,30,25,,,,
2023-24,B.E/B.Tech,Round I,02112,0211224210,120,78,,,,
2023-24,B.E/B.Tech,Round I,02112,0211229310,60,51,,,,
2023-24,B.E/B.Tech,Round I,02112,0211261210,60,51,,,,
2023-24,B.E/B.Tech,Round I,02112,0211284410,60,51,,,,
2023-24,B.E/B.Tech,Round I,02112,0211291110,30,25,,,,
2023-24,B.E/B.Tech,Round I,02112,0211291210,60,51,,,,
2023-24,B.E/B.Tech,Round I,02112,0211292910,30,25,,,,
2023-24,B.E/B.Tech,Round I,02112,0211293010,30,25,,,,
2023-24,B.E/B.Tech,Round I,02112,0211293210,30,25,,,,
2023-24,B.E/B.Tech,Round I,02114,0211419110,120,102,,,,
2023-24,B.E/B.Tech,Round I,02114,0211424210,120,78,,,,
2023-24,B.E/B.Tech,Round I,02114,0211437210,120,90,,,,
2023-24,B.E/B.Tech,Round I,02114,0211461210,120,102,,,,
2023-24,B.E/B.Tech,Round I,02114,0211491110,60,39,,,,
2023-24,B.E/B.Tech,Round I,02116,0211619110,60,51,,,,
2023-24,B.E/B.Tech,Round I,02116,0211624210,60,39,,,,
2023-24,B.E/B.Tech,Round I,02116,0211626310,30,25,,,,
2023-24,B.E/B.Tech,Round I,02116,0211629310,60,51,,,,
2023-24,B.E/B.Tech,Round I,02116,0211637210,30,25,,,,
2023-24,B.E/B.Tech,Round I,02116,0211661510,30,25,,,,
2023-24,B.E/B.Tech,Round I,02116,0211691110,30,25,,,,
2023-24,B.E/B.Tech,Round I,02127,0212719110,60,51,,,,
2023-24,B.E/B.Tech,Round I,02127,0212724210,120,78,,,,
2023-24,B.E/B.Tech,Round I,02127,0212724610,60,39,,,,
2023-24,B.E/B.Tech,Round I,02127,0212737210,60,48,,,,
2023-24,B.E/B.Tech,Round I,02127,0212761210,60,51,,,,
2023-24,B.E/B.Tech,Round I,02129,0212919110,60,39,,,,
2023-24,B.E/B.Tech,Round I,02129,0212924210,60,39,,,,
2023-24,B.E/B.Tech,Round I,02129,0212924610,60,39,,,,
2023-24,B.E/B.Tech,Round I,02129,0212929810,60,39,,,,
2023-24,B.E/B.Tech,Round I,02129,0212937610,60,39,,,,
2023-24,B.E/B.Tech,Round I,02129,0212961210,60,39,,,,
2023-24,B.E/B.Tech,Round I,02130,0213019110,60,51,,,,
2023-24,B.E/B.Tech,Round I,02130,0213024210,60,39,,,,
2023-24,B.E/B.Tech,Round I,02130,0213037210,60,51,,,,
2023-24,B.E/B.Tech,Round I,02130,0213061210,60,51,,,,
2023-24,B.E/B.Tech,Round I,02130,0213099510,60,51,,,,
2023-24,B.E/B.Tech,Round I,02131,0213119110,30,25,,,,
2023-24,B.E/B.Tech,Round I,02131,0213124210,120,102,,,,
2023-24,B.E/B.Tech,Round I,02131,0213137210,60,51,,,,
2023-24,B.E/B.Tech,Round I,02131,0213161210,30,25,,,,
2023-24,B.E/B.Tech,Round I,02133,0213319110,60,51,,,,
2023-24,B.E/B.Tech,Round I,02133,0213324210,120,78,,,,
2023-24,B.E/B.Tech,Round I,02133,0213329310,60,51,,,,
2023-24,B.E/B.Tech,Round I,02133,0213361210,30,25,,,,
2023-24,B.E/B.Tech,Round I,02133,0213384410,60,39,,,,
2023-24,B.E/B.Tech,Round I,02134,0213419110,60,51,,,,
2023-24,B.E/B.Tech,Round I,02134,0213424210,60,45,,,,
2023-24,B.E/B.Tech,Round I,02134,0213429310,60,51,,,,
2023-24,B.E/B.Tech,Round I,02134,0213437810,60,45,,,,
2023-24,B.E/B.Tech,Round I,02134,0213461510,60,51,,,,
2023-24,B.E/B.Tech,Round I,02134,0213484410,30,22,,,,
2023-24,B.E/B.Tech,Round I,02134,0213491210,60,45,,,,
2023-24,B.E/B.Tech,Round I,02135,0213519110,60,51,,,,
2023-24,B.E/B.Tech,Round I,02135,0213524210,180,153,,,,
2023-24,B.E/B.Tech,Round I,02135,0213561210,60,51,,,,
2023-24,B.E/B.Tech,Round I,02135,0213591110,60,51,,,,
2023-24,B.E/B.Tech,Round I,02136,0213619110,60,51,,,,
2023-24,B.E/B.Tech,Round I,02136,0213624210,60,51,,,,
2023-24,B.E/B.Tech,Round I,02136,0213624610,60,51,,,,
2023-24,B.E/B.Tech,Round I,02136,0213629310,60,51,,,,
2023-24,B.E/B.Tech,Round I,02136,0213637210,60,51,,,,
2023-24,B.E/B.Tech,Round I,02136,0213661210,60,51,,,,
2023-24,B.E/B.Tech,Round I,02136,0213691210,30,25,,,,
2023-24,B.E/B.Tech,Round I,02136,0213692110,30,25,,,,
2023-24,B.E/B.Tech,Round I,02138,0213819110,60,51,,,,
2023-24,B.E/B.Tech,Round I,02138,0213824210,60,45,,,,
2023-24,B.E/B.Tech,Round I,02138,0213829310,30,25,,,,
2023-24,B.E/B.Tech,Round I,02138,0213861210,60,51,,,,
2023-24,B.E/B.Tech,Round I,02250,0225019110,36,31,,,,
2023-24,B.E/B.Tech,Round I,02250,0225024210,15,13,,,,
2023-24,B.E/B.Tech,Round I,02250,0225029310,54,46,,,,
2023-24,B.E/B.Tech,Round I,02250,0225037210,15,13,,,,
2023-24,B.E/B.Tech,Round I,02250,0225061210,54,46,,,,
2023-24,B.E/B.Tech,Round I,02252,0225219110,60,51,,,,
2023-24,B.E/B.Tech,Round I,02252,0225224210,60,51,,,,
2023-24,B.E/B.Tech,Round I,02252,0225229710,30,25,,,,
2023-24,B.E/B.Tech,Round I,02252,0225261210,60,51,,,,
2023-24,B.E/B.Tech,Round I,02254,0225419110,60,51,,,,
2023-24,B.E/B.Tech,Round I,02254,0225424510,60,39,,,,
2023-24,B.E/B.Tech,Round I,02254,0225429310,60,51,,,,
2023-24,B.E/B.Tech,Round I,02254,0225437210,60,51,,,,
2023-24,B.E/B.Tech,Round I,02254,0225461210,60,51,,,,
2023-24,B.E/B.Tech,Round I,02282,0228219110,60,51,,,,
2023-24,B.E/B.Tech,Round I,02282,0228224510,90,76,,,,
2023-24,B.E/B.Tech,Round I,02282,0228224610,30,25,,,,
2023-24,B.E/B.Tech,Round I,02282,0228229310,90,76,,,,
2023-24,B.E/B.Tech,Round I,02282,0228261210,30,25,,,,
2023-24,B.E/B.Tech,Round I,02282,0228290010,60,51,,,,
2023-24,B.E/B.Tech,Round I,02508,0250819110,60,51,,,,
2023-24,B.E/B.Tech,Round I,02508,0250824510,120,90,,,,
2023-24,B.E/B.Tech,Round I,02508,0250829310,60,51,,,,
2023-24,B.E/B.Tech,Round I,02508,0250850310,30,25,,,,
2023-24,B.E/B.Tech,Round I,02508,0250861210,30,25,,,,
2023-24,B.E/B.Tech,Round I,02508,0250891410,60,51,,,,
2023-24,B.E/B.Tech,Round I,02522,0252219110,60,51,,,,
2023-24,B.E/B.Tech,Round I,02522,0252224510,60,51,,,,
2023-24,B.E/B.Tech,Round I,02522,0252237210,60,51,,,,
2023-24,B.E/B.Tech,Round I,02522,0252261210,60,51,,,,
2023-24,B.E/B.Tech,Round I,02533,0253319110,60,51,,,,
2023-24,B.E/B.Tech,Round I,02533,0253324210,120,78,,,,
2023-24,B.E/B.Tech,Round I,02533,0253329310,60,51,,,,
2023-24,B.E/B.Tech,Round I,02533,0253337810,60,45,,,,
2023-24,B.E/B.Tech,Round I,02533,0253361210,60,51,,,,
2023-24,B.E/B.Tech,Round I,02533,0253384410,60,39,,,,
2023-24,B.E/B.Tech,Round I,02533,0253392810,60,45,,,,
2023-24,B.E/B.Tech,Round I,02533,0253399510,60,39,,,,
2023-24,B.E/B.Tech,Round I,03033,0303319110,46,46,,,,
2023-24,B.E/B.Tech,Round I,03033,0303324510,46,46,,,,
2023-24,B.E/B.Tech,Round I,03033,0303324610,46,46,,,,
2023-24,B.E/B.Tech,Round I,03033,0303329310,46,46,,,,
2023-24,B.E/B.Tech,Round I,03033,0303337210,51,51,,,,
2023-24,B.E/B.Tech,Round I,03033,0303337810,25,25,,,,
2023-24,B.E/B.Tech,Round I,03033,0303350710,46,46,,,,
2023-24,B.E/B.Tech,Round I,03033,0303352710,46,46,,,,
2023-24,B.E/B.Tech,Round I,03033,0303361210,46,46,,,,
2023-24,B.E/B.Tech,Round I,03042,0304229310,60,60,,,,
2023-24,B.E/B.Tech,Round I,03042,0304250410,60,60,,,,
2023-24,B.E/B.Tech,Round I,03042,0304262410,60,60,,,,
2023-24,B.E/B.Tech,Round I,03042,0304291810,60,60,,,,
2023-24,B.E/B.Tech,Round I,03042,0304299510,60,60,,,,
2023-24,B.E/B.Tech,Round I,04135,0413519110,60,51,,,,
2023-24,B.E/B.Tech,Round I,04135,0413524210,90,76,,,,
2023-24,B.E/B.Tech,Round I,04135,0413524610,60,51,,,,
2023-24,B.E/B.Tech,Round I,04135,0413529310,60,51,,,,
2023-24,B.E/B.Tech,Round I,04135,0413537210,30,25,,,,
2023-24,B.E/B.Tech,Round I,04135,0413561210,60,51,,,,
2023-24,B.E/B.Tech,Round I,04141,0414119110,60,51,,,,
2023-24,B.E/B.Tech,Round I,04141,0414124510,120,102,,,,
2023-24,B.E/B.Tech,Round I,04141,0414161210,30,25,,,,
2023-24,B.E/B.Tech,Round I,04141,0414199510,30,25,,,,
2023-24,B.E/B.Tech,Round I,04163,0416319110,60,51,,,,
2023-24,B.E/B.Tech,Round I,04163,0416324210,120,93,,,,
2023-24,B.E/B.Tech,Round I,04163,0416329310,60,51,,,,
2023-24,B.E/B.Tech,Round I,04163,0416337010,60,51,,,,
2023-24,B.E/B.Tech,Round I,04163,0416361210,60,51,,,,
2023-24,B.E/B.Tech,Round I,04163,0416370110,60,48,,,,
2023-24,B.E/B.Tech,Round I,04163,0416391210,30,25,,,,
2023-24,B.E/B.Tech,Round I,04181,0418119110,30,25,,,,
2023-24,B.E/B.Tech,Round I,04181,0418124510,60,51,,,,
2023-24,B.E/B.Tech,Round I,04181,0418137210,30,25,,,,
2023-24,B.E/B.Tech,Round I,04181,0418161210,30,25,,,,
2023-24,B.E/B.Tech,Round I,04188,0418819110,60,51,,,,
2023-24,B.E/B.Tech,Round I,04188,0418824210,60,39,,,,
2023-24,B.E/B.Tech,Round I,04188,0418829310,60,51,,,,
2023-24,B.E/B.Tech,Round I,04188,0418837210,30,25,,,,
2023-24,B.E/B.Tech,Round I,04188,0418850310,60,51,,,,
2023-24,B.E/B.Tech,Round I,04188,0418861210,60,51,,,,
2023-24,B.E/B.Tech,Round I,04188,0418870110,120,102,,,,
2023-24,B.E/B.Tech,Round I,04190,0419019110,60,51,,,,
2023-24,B.E/B.Tech,Round I,04190,0419024210,60,45,,,,
2023-24,B.E/B.Tech,Round I,04190,0419029310,60,51,,,,
2023-24,B.E/B.Tech,Round I,04190,0419037010,30,25,,,,
2023-24,B.E/B.Tech,Round I,04190,0419061210,60,51,,,,
2023-24,B.E/B.Tech,Round I,04193,0419324210,60,14,,,,
2023-24,B.E/B.Tech,Round I,04193,0419329310,120,30,,,,
2023-24,B.E/B.Tech,Round I,04193,0419337010,60,14,,,,
2023-24,B.E/B.Tech,Round I,04193,0419361210,120,30,,,,
2023-24,B.E/B.Tech,Round I,04649,0464919110,60,25,,,,
2023-24,B.E/B.Tech,Round I,04649,0464924510,120,50,,,,
2023-24,B.E/B.Tech,Round I,04649,0464929310,60,25,,,,
2023-24,B.E/B.Tech,Round I,04649,0464961210,60,25,,,,
2023-24,B.E/B.Tech,Round I,05103,0510319110,60,49,,,,
2023-24,B.E/B.Tech,Round I,05103,0510324510,120,78,,,,
2023-24,B.E/B.Tech,Round I,05103,0510337210,60,45,,,,
2023-24,B.E/B.Tech,Round I,05103,0510337610,60,51,,,,
2023-24,B.E/B.Tech,Round I,05103,0510361210,60,51,,,,
2023-24,B.E/B.Tech,Round I,05106,0510624510,120,78,,,,
2023-24,B.E/B.Tech,Round I,05106,0510629310,60,51,,,,
2023-24,B.E/B.Tech,Round I,05106,0510661210,60,51,,,,
2023-24,B.E/B.Tech,Round I,05106,0510684410,60,48,,,,
2023-24,B.E/B.Tech,Round I,05106,0510691210,60,39,,,,
2023-24,B.E/B.Tech,Round I,05164,0516419110,60,25,,,,
2023-24,B.E/B.Tech,Round I,05164,0516424510,60,17,,,,
2023-24,B.E/B.Tech,Round I,05164,0516429310,60,25,,,,
2023-24,B.E/B.Tech,Round I,05164,0516437210,48,20,,,,
2023-24,B.E/B.Tech,Round I,05164,0516446610,48,20,,,,
2023-24,B.E/B.Tech,Round I,05164,0516461210,60,25,,,,
2023-24,B.E/B.Tech,Round I,05168,0516819110,30,25,,,,
2023-24,B.E/B.Tech,Round I,05168,0516824510,60,45,,,,
2023-24,B.E/B.Tech,Round I,05168,0516837210,60,51,,,,
2023-24,B.E/B.Tech,Round I,05168,0516861210,60,51,,,,
2023-24,B.E/B.Tech,Round I,05170,0517019110,60,25,,,,
2023-24,B.E/B.Tech,Round I,05170,0517024210,60,20,,,,
2023-24,B.E/B.Tech,Round I,05170,0517029310,60,25,,,,
2023-24,B.E/B.Tech,Round I,05170,0517037210,30,13,,,,
2023-24,B.E/B.Tech,Round I,05170,0517061210,60,25,,,,
2023-24,B.E/B.Tech,Round I,05170,0517084410,30,10,,,,
2023-24,B.E/B.Tech,Round I,05170,0517091210,60,20,,,,
2023-24,B.E/B.Tech,Round I,05171,0517124510,120,78,,,,
2023-24,B.E/B.Tech,Round I,05171,0517126310,60,45,,,,
2023-24,B.E/B.Tech,Round I,05171,0517129310,60,51,,,,
2023-24,B.E/B.Tech,Round I,05171,0517137210,30,25,,,,
2023-24,B.E/B.Tech,Round I,05171,0517161210,60,51,,,,
2023-24,B.E/B.Tech,Round I,05244,0524425710,60,39,,,,
2023-24,B.E/B.Tech,Round I,05244,0524491610,60,45,,,,
2023-24,B.E/B.Tech,Round I,05244,0524492210,60,51,,,,
2023-24,B.E/B.Tech,Round I,05365,0536525110,60,20,,,,
2023-24,B.E/B.Tech,Round I,05365,0536529310,60,25,,,,
2023-24,B.E/B.Tech,Round I,05365,0536561210,60,25,,,,
2023-24,B.E/B.Tech,Round I,05396,0539619110,30,25,,,,
2023-24,B.E/B.Tech,Round I,05396,0539624510,30,25,,,,
2023-24,B.E/B.Tech,Round I,05396,0539629310,30,25,,,,
2023-24,B.E/B.Tech,Round I,05396,0539661210,30,25,,,,
2023-24,B.E/B.Tech,Round I,05449,0544919110,60,25,,,,
2023-24,B.E/B.Tech,Round I,05449,0544924510,120,50,,,,
2023-24,B.E/B.Tech,Round I,05449,0544924610,60,25,,,,
2023-24,B.E/B.Tech,Round I,05449,0544929310,60,25,,,,
2023-24,B.E/B.Tech,Round I,05449,0544961210,60,25,,,,
2023-24,B.E/B.Tech,Round I,05497,0549719110,60,39,,,,
2023-24,B.E/B.Tech,Round I,05497,0549724510,60,39,,,,
2023-24,B.E/B.Tech,Round I,05497,0549761210,60,39,,,,
2023-24,B.E/B.Tech,Round I,05497,0549791710,60,39,,,,
2023-24,B.E/B.Tech,Round I,06036,0603624210,60,60,,,,
2023-24,B.E/B.Tech,Round I,06036,0603626310,60,60,,,,
2023-24,B.E/B.Tech,Round I,06036,0603629310,60,60,,,,
2023-24,B.E/B.Tech,Round I,06036,0603637210,60,60,,,,
2023-24,B.E/B.Tech,Round I,06036,0603661510,60,60,,,,
2023-24,B.E/B.Tech,Round I,06217,0621719110,60,51,,,,
2023-24,B.E/B.Tech,Round I,06217,0621724210,180,153,,,,
2023-24,B.E/B.Tech,Round I,06217,0621726310,60,51,,,,
2023-24,B.E/B.Tech,Round I,06217,0621729310,60,51,,,,
2023-24,B.E/B.Tech,Round I,06217,0621737210,60,51,,,,
2023-24,B.E/B.Tech,Round I,06217,0621761210,60,51,,,,
2023-24,B.E/B.Tech,Round I,06217,0621792110,30,25,,,,
2023-24,B.E/B.Tech,Round I,06219,0621919110,54,46,,,,
2023-24,B.E/B.Tech,Round I,06219,0621924210,120,102,,,,
2023-24,B.E/B.Tech,Round I,06219,0621929310,30,25,,,,
2023-24,B.E/B.Tech,Round I,06219,0621937210,30,25,,,,
2023-24,B.E/B.Tech,Round I,06219,0621946110,54,46,,,,
2023-24,B.E/B.Tech,Round I,06219,0621961210,54,46,,,,
2023-24,B.E/B.Tech,Round I,06223,0622319110,120,102,,,,
2023-24,B.E/B.Tech,Round I,06223,0622324210,120,78,,,,
2023-24,B.E/B.Tech,Round I,06223,0622329310,60,51,,,,
2023-24,B.E/B.Tech,Round I,06223,0622337210,60,39,,,,
2023-24,B.E/B.Tech,Round I,06223,0622361210,120,102,,,,
2023-24,B.E/B.Tech,Round I,06223,0622399510,60,39,,,,
2023-24,B.E/B.Tech,Round I,06269,0626919110,90,76,,,,
2023-24,B.E/B.Tech,Round I,06269,0626924210,120,78,,,,
2023-24,B.E/B.Tech,Round I,06269,0626937210,60,51,,,,
2023-24,B.E/B.Tech,Round I,06269,0626946410,30,25,,,,
2023-24,B.E/B.Tech,Round I,06269,0626950710,60,51,,,,
2023-24,B.E/B.Tech,Round I,06269,0626961210,60,51,,,,
2023-24,B.E/B.Tech,Round I,06269,0626962410,30,25,,,,
2023-24,B.E/B.Tech,Round I,06269,0626990010,90,74,,,,
2023-24,B.E/B.Tech,Round I,06269,0626992510,30,19,,,,
2023-24,B.E/B.Tech,Round I,06269,0626992610,60,51,,,,
2023-24,B.E/B.Tech,Round I,06270,0627019110,60,51,,,,
2023-24,B.E/B.Tech,Round I,06270,0627024210,120,102,,,,
2023-24,B.E/B.Tech,Round I,06270,0627037210,60,51,,,,
2023-24,B.E/B.Tech,Round I,06270,0627061210,60,51,,,,
2023-24,B.E/B.Tech,Round I,06304,0630419110,30,25,,,,
2023-24,B.E/B.Tech,Round I,06304,0630424210,60,48,,,,
2023-24,B.E/B.Tech,Round I,06304,0630437210,30,25,,,,
2023-24,B.E/B.Tech,Round I,06304,0630461210,30,25,,,,
2023-24,B.E/B.Tech,Round I,06304,0630492110,60,51,,,,
2023-24,B.E/B.Tech,Round I,06304,0630492610,30,25,,,,
2023-24,B.E/B.Tech,Round I,06305,0630519110,18,11,,,,
2023-24,B.E/B.Tech,Round I,06305,0630524210,60,39,,,,
2023-24,B.E/B.Tech,Round I,06305,0630524610,60,39,,,,
2023-24,B.E/B.Tech,Round I,06305,0630537210,36,24,,,,
2023-24,B.E/B.Tech,Round I,06305,0630561210,36,24,,,,
2023-24,B.E/B.Tech,Round I,06308,0630819110,60,51,,,,
2023-24,B.E/B.Tech,Round I,06308,0630824510,60,42,,,,
2023-24,B.E/B.Tech,Round I,06308,0630837210,60,48,,,,
2023-24,B.E/B.Tech,Round I,06308,0630861210,60,51,,,,
2023-24,B.E/B.Tech,Round I,06313,0631319110,60,51,,,,
2023-24,B.E/B.Tech,Round I,06313,0631324510,60,39,,,,
2023-24,B.E/B.Tech,Round I,06313,0631329310,60,39,,,,
2023-24,B.E/B.Tech,Round I,06313,0631337210,30,25,,,,
2023-24,B.E/B.Tech,Round I,06313,0631361210,60,51,,,,
2023-24,B.E/B.Tech,Round I,06315,0631519110,60,51,,,,
2023-24,B.E/B.Tech,Round I,06315,0631524210,120,96,,,,
2023-24,B.E/B.Tech,Round I,06315,0631529310,60,51,,,,
2023-24,B.E/B.Tech,Round I,06315,0631561210,60,51,,,,
2023-24,B.E/B.Tech,Round I,06315,0631584410,60,51,,,,
2023-24,B.E/B.Tech,Round I,06318,0631824210,30,19,,,,
2023-24,B.E/B.Tech,Round I,06318,0631829310,15,13,,,,
2023-24,B.E/B.Tech,Round I,06318,0631861210,15,13,,,,
2023-24,B.E/B.Tech,Round I,06321,0632119110,30,25,,,,
2023-24,B.E/B.Tech,Round I,06321,0632124210,90,58,,,,
2023-24,B.E/B.Tech,Round I,06321,0632129310,60,51,,,,
2023-24,B.E/B.Tech,Round I,06321,0632137210,60,51,,,,
2023-24,B.E/B.Tech,Round I,06321,0632161210,30,25,,,,
2023-24,B.E/B.Tech,Round I,06321,0632199510,30,19,,,,
2023-24,B.E/B.Tech,Round I,06326,0632619110,60,39,,,,
2023-24,B.E/B.Tech,Round I,06326,0632624210,60,45,,,,
2023-24,B.E/B.Tech,Round I,06326,0632637210,60,48,,,,
2023-24,B.E/B.Tech,Round I,06326,0632661210,60,45,,,,
2023-24,B.E/B.Tech,Round I,06419,0641924210,180,117,,,,
2023-24,B.E/B.Tech,Round I,06419,0641937210,60,39,,,,
2023-24,B.E/B.Tech,Round I,06419,0641961210,60,51,,,,
2023-24,B.E/B.Tech,Round I,06419,0641991310,60,39,,,,
2023-24,B.E/B.Tech,Round I,06466,0646619110,30,25,,,,
2023-24,B.E/B.Tech,Round I,06466,0646624210,60,51,,,,
2023-24,B.E/B.Tech,Round I,06466,0646629310,60,51,,,,
2023-24,B.E/B.Tech,Round I,06466,0646661210,30,25,,,,
2023-24,B.E/B.Tech,Round I,06468,0646824210,60,39,,,,
2023-24,B.E/B.Tech,Round I,06468,0646829310,60,51,,,,
2023-24,B.E/B.Tech,Round I,06468,0646837210,60,45,,,,
2023-24,B.E/B.Tech,Round I,06545,0654519110,30,25,,,,
2023-24,B.E/B.Tech,Round I,06545,0654524210,120,102,,,,
2023-24,B.E/B.Tech,Round I,06545,0654526310,60,51,,,,
2023-24,B.E/B.Tech,Round I,06545,0654529310,30,25,,,,
2023-24,B.E/B.Tech,Round I,06545,0654537210,30,25,,,,
2023-24,B.E/B.Tech,Round I,06545,0654561210,90,76,,,,
2023-24,B.E/B.Tech,Round I,06644,0664419110,30,25,,,,
2023-24,B.E/B.Tech,Round I,06644,0664424510,60,45,,,,
2023-24,B.E/B.Tech,Round I,06644,0664429310,30,25,,,,
2023-24,B.E/B.Tech,Round I,06644,0664437210,30,25,,,,
2023-24,B.E/B.Tech,Round I,06644,0664461210,30,25,,,,
2023-24,B.E/B.Tech,Round I,06644,0664490010,60,51,,,,
2023-24,B.E/B.Tech,Round I,06644,0664491110,60,45,,,,
2023-24,B.E/B.Tech,Round I,06756,0675619110,60,51,,,,
2023-24,B.E/B.Tech,Round I,06756,0675624210,120,90,,,,
2023-24,B.E/B.Tech,Round I,06756,0675626310,30,22,,,,
2023-24,B.E/B.Tech,Round I,06756,0675629310,30,25,,,,
2023-24,B.E/B.Tech,Round I,06756,0675637210,60,51,,,,
2023-24,B.E/B.Tech,Round I,06756,0675661210,60,51,,,,
2023-24,B.E/B.Tech,Round I,06757,0675719110,30,25,,,,
2023-24,B.E/B.Tech,Round I,06757,0675724210,120,90,,,,
2023-24,B.E/B.Tech,Round I,06757,0675729310,30,25,,,,
2023-24,B.E/B.Tech,Round I,06757,0675737210,90,76,,,,
2023-24,B.E/B.Tech,Round I,06757,0675761210,30,25,,,,
2023-24,B.E/B.Tech,Round I,06757,0675799510,60,51,,,,
2023-24,B.E/B.Tech,Round I,06762,0676219110,45,38,,,,
2023-24,B.E/B.Tech,Round I,06762,0676224210,60,45,,,,
2023-24,B.E/B.Tech,Round I,06762,0676229310,60,51,,,,
2023-24,B.E/B.Tech,Round I,06762,0676237210,60,51,,,,
2023-24,B.E/B.Tech,Round I,06762,0676261210,90,76,,,,
2023-24,B.E/B.Tech,Round I,06766,0676619110,30,25,,,,
2023-24,B.E/B.Tech,Round I,06766,0676624510,120,102,,,,
2023-24,B.E/B.Tech,Round I,06766,0676637210,60,51,,,,
2023-24,B.E/B.Tech,Round I,06766,0676661210,60,51,,,,
2023-24,B.E/B.Tech,Round I,06766,0676699510,30,25,,,,
2023-24,B.E/B.Tech,Round I,06781,0678119110,60,51,,,,
2023-24,B.E/B.Tech,Round I,06781,0678124210,120,78,,,,
2023-24,B.E/B.Tech,Round I,06781,0678137210,60,51,,,,
2023-24,B.E/B.Tech,Round I,06781,0678161210,60,51,,,,
2023-24,B.E/B.Tech,Round I,06782,0678219110,30,25,,,,
2023-24,B.E/B.Tech,Round I,06782,0678224210,45,33,,,,
2023-24,B.E/B.Tech,Round I,06782,0678229310,30,25,,,,
2023-24,B.E/B.Tech,Round I,06782,0678261210,23,20,,,,
2023-24,B.E/B.Tech,Round I,06797,0679719110,30,25,,,,
2023-24,B.E/B.Tech,Round I,06797,0679724210,90,71,,,,
2023-24,B.E/B.Tech,Round I,06797,0679729310,30,25,,,,
2023-24,B.E/B.Tech,Round I,06797,0679737210,60,50,,,,
2023-24,B.E/B.Tech,Round I,06797,0679761210,30,25,,,,
2023-24,B.E/B.Tech,Round I,06799,0679924210,60,51,,,,
2023-24,B.E/B.Tech,Round I,06799,0679924510,60,51,,,,
2023-24,B.E/B.Tech,Round I,06799,0679929310,30,25,,,,
2023-24,B.E/B.Tech,Round I,06811,0681119110,60,51,,,,
2023-24,B.E/B.Tech,Round I,06811,0681124210,60,45,,,,
2023-24,B.E/B.Tech,Round I,06811,0681129310,60,48,,,,
2023-24,B.E/B.Tech,Round I,06811,0681137210,60,48,,,,
2023-24,B.E/B.Tech,Round I,06811,0681161210,60,51,,,,
2023-24,B.E/B.Tech,Round I,04004,0400419110,60,60,,,,
2023-24,B.E/B.Tech,Round I,04004,0400424210,60,60,,,,
2023-24,B.E/B.Tech,Round I,04004,0400429310,60,60,,,,
2023-24,B.E/B.Tech,Round I,04004,0400437210,60,60,,,,
2023-24,B.E/B.Tech,Round I,04004,0400446610,30,30,,,,
2023-24,B.E/B.Tech,Round I,04004,0400461210,60,60,,,,
2023-24,B.E/B.Tech,Round I,05003,0500350310,15,15,,,,
2023-24,B.E/B.Tech,Round I,05003,0500350710,60,60,,,,
